pid,year,p_region,p_age,p_sex,p_married,p_edu,Ind
187804,2003.9668,0.78909516,9.9513,0.24073699,0.4012739,0.8859613,2.054785
187805,2003.9668,0.78909934,9.951338,0.24074915,0.4012851,0.8859637,2.0547976
187901,2003.9668,0.789098,9.951314,0.2407381,0.40128016,0.8859591,2.0547915
187902,2003.9668,0.7890978,9.951322,0.24073881,0.4012792,0.8859616,2.0547903
188001,2003.9668,0.78909624,9.951327,0.24074069,0.40128314,0.8859627,2.0547926
188002,2003.9668,0.78908885,9.9513035,0.24073595,0.40127003,0.88595736,2.0547812
188201,2012.297,3.362256,31.227219,0.6328928,1.3140423,2.4801698,6.040963
188205,2016.4728,4.5911365,42.263577,0.8251356,1.783652,3.300461,7.9838037
188701,2016.4728,4.5911264,42.26362,0.82511246,1.7836183,3.3004746,7.9837904
188702,2003.9668,0.7890867,9.951302,0.2407406,0.40126622,0.8859632,2.054781
188703,2016.4728,4.5911217,42.263607,0.82511675,1.7836353,3.3004682,7.983793
188704,2016.4728,4.5911126,42.263626,0.8251218,1.7836417,3.3004718,7.9838014
189003,2003.9668,0.7891035,9.951366,0.24075261,0.401282,0.8859667,2.054808
189103,2003.9668,0.78909683,9.951329,0.24074292,0.4012847,0.8859626,2.0547962
189104,2016.4728,4.591135,42.263622,0.8251119,1.783651,3.300472,7.9838
189105,2020.6484,5.8199506,53.299862,1.0174205,2.2532535,4.120737,9.926639
189202,2003.9668,0.7890974,9.951335,0.24074638,0.401289,0.88596,2.0547974
189303,2008.1213,2.1334732,20.190773,0.4408272,0.84450555,1.6598699,4.0982203
189401,2003.9668,0.789094,9.951323,0.24074629,0.4012789,0.88596255,2.0547926
189402,2016.4728,4.5911264,42.263607,0.8251282,1.7836353,3.3004735,7.9837937
189405,2008.1213,2.1334796,20.190828,0.44084242,0.8445078,1.6598876,4.098218
189501,2008.1213,2.13347,20.190783,0.440832,0.84451115,1.6598735,4.09822
189502,2020.6484,5.819931,53.299824,1.0174344,2.2532625,4.1207447,9.92664
189603,2003.9668,0.7891011,9.951353,0.24074504,0.40128696,0.8859666,2.0548007
189702,2012.297,3.3622725,31.22719,0.6328875,1.3140388,2.4801674,6.040978
189704,2020.6484,5.819914,53.29982,1.0174389,2.2532563,4.1207523,9.926624
189705,2016.4728,4.591135,42.2636,0.82512224,1.7836329,3.3004754,7.983798
189801,2003.9668,0.7891003,9.951316,0.24074087,0.40128428,0.8859585,2.0547907
189802,2008.1213,2.1334646,20.190794,0.44082686,0.8445184,1.6598687,4.098221
189803,2016.4728,4.591126,42.263634,0.825098,1.7836379,3.300476,7.983788
189804,2012.297,3.3622642,31.22724,0.6329062,1.3140365,2.480176,6.0409765
189901,2012.297,3.3622637,31.227205,0.6329134,1.3140532,2.4801707,6.040973
189903,2008.1213,2.1334884,20.190825,0.44082904,0.84452045,1.6598854,4.0982246
189904,2008.1213,2.133474,20.190779,0.4408343,0.8445152,1.6598766,4.098221
190001,2012.297,3.3622704,31.227179,0.63290584,1.3140452,2.4801698,6.0409694
190002,2008.1213,2.1334789,20.19077,0.4408258,0.8445188,1.6598744,4.09822
190003,2003.9668,0.7890929,9.951341,0.24074149,0.40128613,0.8859633,2.0547934
190101,2012.297,3.3622766,31.227188,0.6328963,1.3140299,2.4801679,6.040973
190102,2008.1213,2.1334777,20.190765,0.4408377,0.8445226,1.6598737,4.098218
190103,2016.4728,4.591135,42.263607,0.82513297,1.7836467,3.3004715,7.9837985
190104,2008.1213,2.1334684,20.190788,0.4408501,0.8445332,1.6598797,4.098217
190203,2012.297,3.3622706,31.227194,0.6329093,1.3140697,2.4801645,6.040974
190301,2008.1213,2.1334715,20.190777,0.44082248,0.8445159,1.659869,4.098219
190302,2003.9668,0.789101,9.951364,0.24074787,0.40128374,0.8859651,2.0548053
190303,2008.1213,2.1334786,20.190836,0.44082862,0.8445126,1.659884,4.09822
190401,2003.9668,0.7890898,9.951298,0.24073824,0.40126795,0.88596123,2.054783
190402,2008.1213,2.1334703,20.190788,0.4408345,0.84452224,1.6598742,4.098219
190403,2003.9668,0.78909993,9.951338,0.24074817,0.40128338,0.88596153,2.0547976
190501,2003.9668,0.78909075,9.951289,0.24073774,0.40127665,0.88595825,2.0547826
190502,2003.9668,0.78910005,9.951365,0.24074554,0.40128213,0.88596416,2.054808
190503,2008.1213,2.1334717,20.19078,0.44082424,0.84451747,1.6598694,4.0982184
190601,2016.4728,4.5911264,42.263596,0.82512057,1.7836238,3.3004787,7.983788
190703,2008.1213,2.133467,20.190784,0.44082716,0.8445171,1.6598678,4.0982194
190704,2008.1213,2.1334698,20.190786,0.44083238,0.8445269,1.6598763,4.098215
190801,2003.9668,0.789098,9.951327,0.24074426,0.4012822,0.885965,2.054792
190802,2016.4728,4.591126,42.26363,0.8251094,1.7836379,3.3004727,7.9837937
190803,2008.1213,2.1334705,20.190779,0.44083437,0.8445226,1.6598697,4.0982223
190901,2008.1213,2.1334753,20.190779,0.4408323,0.84451866,1.6598766,4.098219
190902,2003.9668,0.78909576,9.951325,0.24074191,0.40127587,0.8859624,2.0547922
190903,2008.1213,2.1334732,20.190777,0.4408255,0.8445171,1.659867,4.09822
190904,2003.9668,0.78909934,9.951325,0.2407431,0.4012859,0.88595974,2.054794
191102,2008.1213,2.1334717,20.19077,0.44082934,0.8445151,1.6598783,4.098218
191103,2008.1213,2.1334667,20.190762,0.44083163,0.84450305,1.6598713,4.0982156
191104,2003.9668,0.78909385,9.951325,0.24073601,0.40127265,0.88595873,2.0547905
191106,2008.1213,2.1334636,20.190771,0.44082528,0.8445113,1.6598763,4.0982175
191107,2003.9668,0.7890922,9.9513235,0.24074015,0.40127814,0.88596207,2.0547924
191203,2003.9668,0.78909194,9.95132,0.24073589,0.40127605,0.8859592,2.0547895
191302,2008.1213,2.1334722,20.190792,0.44084087,0.8445368,1.6598749,4.098211
191401,2003.9668,0.7890998,9.951314,0.24074036,0.40128535,0.88595825,2.0547931
191601,2003.9668,0.7890966,9.951333,0.24074522,0.40128028,0.8859643,2.0547915
191604,2012.297,3.3622737,31.227188,0.63289416,1.3140502,2.4801679,6.040972
191605,2003.9668,0.7890971,9.951326,0.24074021,0.40127647,0.8859633,2.0547924
191702,2016.4728,4.5911274,42.26359,0.82513434,1.783657,3.3004677,7.9838023
191704,2016.4728,4.5911345,42.263607,0.82512194,1.7836417,3.300481,7.9837956
191705,2016.4728,4.5911303,42.26359,0.8251282,1.7836505,3.3004735,7.9837976
191802,2008.1213,2.133475,20.190779,0.44083127,0.84452164,1.6598747,4.098214
191803,2016.4728,4.591132,42.26362,0.8250918,1.7836324,3.300455,7.983792
191804,2008.1213,2.1334693,20.190784,0.44083786,0.84451735,1.6598761,4.0982184
191901,2008.1213,2.1334693,20.190807,0.44084445,0.8445188,1.6598785,4.0982194
191902,2008.1213,2.1334686,20.190815,0.44083768,0.84453154,1.6598802,4.098218
192001,2003.9668,0.78910184,9.951346,0.24074507,0.4012758,0.88596493,2.0548027
192101,2008.1213,2.1334748,20.190823,0.4408337,0.8445095,1.659879,4.098218
192102,2008.1213,2.1334794,20.190771,0.4408362,0.8445288,1.6598749,4.098219
192103,2003.9668,0.7890991,9.951319,0.24074158,0.4012776,0.88596064,2.0547905
192501,2003.9668,0.7890954,9.951308,0.24074697,0.4012841,0.8859646,2.0547907
192504,2016.4728,4.591131,42.26359,0.82513297,1.7836353,3.3004715,7.9837966
192505,2016.4728,4.5911355,42.26361,0.8250953,1.7836336,3.300469,7.9837933
192701,2008.1213,2.1334739,20.190779,0.44083244,0.84453046,1.6598737,4.0982156
192702,2012.297,3.3622715,31.227186,0.63290596,1.3140659,2.4801607,6.040975
192703,2003.9668,0.78909874,9.951318,0.24073714,0.40128392,0.8859572,2.0547924
192801,2003.9668,0.78908944,9.951305,0.24074125,0.40126884,0.8859645,2.0547812
192803,2008.1213,2.1334684,20.190792,0.44083259,0.84452224,1.6598735,4.098222
192901,2008.1213,2.1334774,20.19078,0.44083175,0.8445054,1.6598754,4.0982156
192903,2003.9668,0.78909945,9.9513235,0.24074033,0.40128082,0.8859593,2.0547953
192904,2008.1213,2.1334627,20.190758,0.44082907,0.8445114,1.6598725,4.09821
192905,2003.9668,0.7890973,9.951333,0.2407451,0.40128183,0.8859606,2.054797
193001,2003.9668,0.78909767,9.951318,0.24074492,0.40128148,0.885963,2.0547898
193002,2003.9668,0.7890961,9.95133,0.2407454,0.4012863,0.8859618,2.0547953
193003,2012.297,3.3622804,31.227186,0.6328953,1.3140495,2.4801598,6.0409727
193101,2008.1213,2.1334786,20.19079,0.44083744,0.8445209,1.6598771,4.0982127
193104,2003.9668,0.78909516,9.951329,0.24074253,0.4012863,0.8859621,2.0547948
193106,2003.9668,0.7890966,9.951339,0.24074692,0.40128595,0.88596356,2.054798
193201,2008.1213,2.1334686,20.190819,0.44083387,0.8445296,1.6598783,4.098218
193202,2003.9668,0.7890966,9.951327,0.24074352,0.40128142,0.8859631,2.0547934
193204,2012.297,3.3622656,31.227222,0.6329004,1.3140423,2.4801698,6.040963
193301,2012.297,3.3622816,31.227175,0.6329057,1.3140458,2.4801793,6.040972
193302,2012.297,3.3622608,31.22716,0.6328949,1.3140415,2.4801629,6.0409675
193303,2008.1213,2.1334743,20.19077,0.44083446,0.84452415,1.659873,4.0982213
193402,2003.9668,0.78910124,9.9513445,0.24074414,0.40128422,0.8859647,2.0547998
193503,2016.4728,4.591126,42.26365,0.8251291,1.7836624,3.3004634,7.983801
193601,2003.9668,0.7890972,9.951339,0.2407443,0.40128362,0.8859641,2.0548005
193702,2008.1213,2.133474,20.190777,0.44082442,0.8445176,1.6598771,4.098221
193703,2003.9668,0.7890909,9.951315,0.2407335,0.40127224,0.8859598,2.0547888
193901,2016.4728,4.5911245,42.263638,0.8251423,1.7836708,3.3004649,7.9838066
193903,2003.9668,0.78909314,9.951313,0.24074173,0.40127128,0.8859597,2.0547874
194004,2020.6484,5.819928,53.299824,1.0174391,2.2532434,4.120755,9.926632
194101,2003.9668,0.78909624,9.951342,0.24074724,0.40128368,0.88596797,2.0547965
194103,2003.9668,0.7890974,9.951322,0.240738,0.40128046,0.8859615,2.0547903
194202,2003.9668,0.7890961,9.951324,0.24073568,0.40128213,0.8859584,2.0547917
194303,2003.9668,0.78909385,9.951321,0.2407397,0.40127945,0.88596135,2.0547917
194402,2003.9668,0.78909063,9.951312,0.24074098,0.4012732,0.8859652,2.054785
194501,2003.9668,0.7890966,9.951315,0.24074095,0.40128112,0.88596016,2.0547915
194601,2012.297,3.3622675,31.227201,0.63290197,1.3140532,2.4801664,6.040973
194602,2003.9668,0.7890998,9.951314,0.2407349,0.4012866,0.88595897,2.0547931
194603,2003.9668,0.7891021,9.951343,0.24074268,0.40128154,0.885961,2.0548024
194703,2003.9668,0.78909504,9.951336,0.24074706,0.40128243,0.8859644,2.0547943
194801,2008.1213,2.1334717,20.190804,0.44084033,0.844537,1.6598771,4.0982137
194802,2016.4728,4.5911307,42.26361,0.8251252,1.7836474,3.3004763,7.983796
194803,2003.9668,0.78909767,9.95134,0.24074233,0.40128195,0.8859633,2.054797
194804,2003.9668,0.7890942,9.951333,0.24074146,0.40128434,0.8859632,2.054795
194904,2003.9668,0.78909695,9.9513235,0.24073574,0.40127665,0.8859609,2.0547917
194905,2020.6484,5.8199296,53.299824,1.0174379,2.2532601,4.120734,9.926642
195004,2008.1213,2.1334758,20.190788,0.44084206,0.84453297,1.6598773,4.0982127
195101,2020.6484,5.819937,53.299816,1.0174379,2.2532563,4.120738,9.926646
195102,2008.1213,2.1334713,20.190792,0.44083753,0.84452915,1.6598749,4.0982203
195202,2003.9668,0.7890978,9.951327,0.24074414,0.40128505,0.8859652,2.0547912
195503,2020.6484,5.8199277,53.299828,1.0174308,2.2532544,4.1207485,9.926634
195504,2008.1213,2.1334832,20.19082,0.44083282,0.844512,1.6598821,4.098224
195505,2003.9668,0.7891036,9.951357,0.24074718,0.40128934,0.88596356,2.0548036
195506,2003.9668,0.7890974,9.951335,0.2407442,0.4012853,0.8859614,2.0547953
195601,2016.4728,4.591136,42.26358,0.82513094,1.7836436,3.300472,7.9837923
195602,2003.9668,0.78909636,9.951313,0.24074697,0.4012847,0.8859628,2.0547905
195603,2008.1213,2.1334713,20.190786,0.4408414,0.8445146,1.6598785,4.098218
195604,2012.297,3.362274,31.227186,0.6329019,1.3140401,2.480177,6.0409684
195703,2008.1213,2.1334677,20.190775,0.44083327,0.84452415,1.6598713,4.0982194
195704,2008.1213,2.1334715,20.190775,0.44083545,0.8445194,1.6598735,4.098218
195713,2003.9668,0.7890973,9.951331,0.24074718,0.40127772,0.885965,2.054794
195804,2003.9668,0.789098,9.951317,0.24074084,0.401282,0.88595873,2.0547926
196101,2003.9668,0.78909767,9.951343,0.24074367,0.40128416,0.8859664,2.0547965
196202,2008.1213,2.1334684,20.19079,0.4408345,0.8445165,1.6598706,4.098218
196203,2003.9668,0.7890905,9.951295,0.24073714,0.4012742,0.8859554,2.0547817
196204,2003.9668,0.7890972,9.951322,0.24073276,0.40127856,0.8859609,2.0547915
196301,2008.1213,2.1334667,20.19079,0.44082952,0.84451354,1.6598742,4.0982213
196501,2016.4728,4.591122,42.263626,0.82510865,1.7836298,3.3004718,7.9837856
196502,2003.9668,0.7890971,9.951325,0.2407406,0.40128016,0.88596356,2.0547917
196504,2003.9668,0.7890942,9.95132,0.24074292,0.40128088,0.88596255,2.0547922
196602,2008.1213,2.133469,20.190784,0.44082958,0.8445238,1.6598701,4.0982246
196701,2008.1213,2.133472,20.190807,0.44082573,0.84452295,1.6598768,4.0982127
196705,2012.297,3.362278,31.227167,0.6328982,1.3140376,2.4801717,6.040975
196801,2008.1213,2.1334755,20.19079,0.44083047,0.8445288,1.6598737,4.098218
196802,2008.1213,2.1334717,20.190765,0.44082552,0.84450936,1.6598716,4.098221
196803,2003.9668,0.7890959,9.951337,0.24074018,0.40128326,0.88596165,2.054793
196804,2008.1213,2.133468,20.19079,0.4408321,0.8445165,1.6598728,4.0982175
197102,2003.9668,0.7890959,9.951328,0.2407417,0.40128094,0.88596386,2.0547922
197103,2003.9668,0.78909934,9.9513235,0.24073848,0.4012819,0.88595957,2.0547955
197203,2003.9668,0.78910184,9.95134,0.2407484,0.40128434,0.8859643,2.054799
197204,2008.1213,2.1334798,20.190815,0.440836,0.84452105,1.6598752,4.098221
197205,2008.1213,2.1334703,20.190794,0.4408444,0.8445256,1.6598766,4.098214
197301,2012.297,3.3622658,31.227148,0.6328907,1.3140466,2.4801595,6.040975
197302,2012.297,3.3622715,31.227188,0.63289887,1.3140236,2.4801712,6.040968
197401,2003.9668,0.7890966,9.951321,0.24074388,0.40127802,0.8859622,2.0547907
197403,2003.9668,0.78909385,9.951332,0.24074784,0.40128458,0.88596356,2.0547938
197404,2003.9668,0.78909767,9.951324,0.24073905,0.40128255,0.8859609,2.054794
197601,2012.297,3.3622577,31.227201,0.63291276,1.3140482,2.4801626,6.0409746
197603,2020.6484,5.819924,53.299828,1.0174308,2.253243,4.120758,9.926626
197702,2008.1213,2.1334636,20.190779,0.4408312,0.844519,1.6598673,4.098219
197703,2012.297,3.3622735,31.227188,0.63288254,1.3140508,2.480164,6.0409737
197801,2003.9668,0.7890961,9.951359,0.24074617,0.4012838,0.8859679,2.054802
197802,2012.297,3.362273,31.227222,0.6328889,1.3140581,2.4801621,6.0409737
197803,2003.9668,0.7890998,9.951345,0.24075013,0.40127748,0.8859646,2.0548034
198001,2003.9668,0.7890985,9.951317,0.24074522,0.40128595,0.88596064,2.0547926
198002,2003.9668,0.7890961,9.95133,0.2407454,0.4012863,0.8859618,2.0547953
198003,2003.9668,0.7890904,9.951309,0.24074054,0.4012764,0.8859619,2.0547833
198101,2003.9668,0.7890947,9.95132,0.24073759,0.40127587,0.88596046,2.054788
198202,2003.9668,0.78909945,9.951321,0.24073884,0.4012853,0.88596016,2.0547936
198301,2020.6484,5.8199334,53.299824,1.0174248,2.2532625,4.1207304,9.926638
198402,2012.297,3.3622704,31.227175,0.6328944,1.314028,2.4801693,6.0409656
198403,2003.9668,0.78910244,9.951348,0.24074563,0.40128022,0.88596493,2.0548022
198502,2003.9668,0.78909004,9.951296,0.24073428,0.40127802,0.88595647,2.054783
198602,2008.1213,2.1334713,20.190792,0.44083753,0.84452915,1.6598749,4.0982203
198603,2003.9668,0.78909695,9.951323,0.2407408,0.4012841,0.8859614,2.0547962
198605,2003.9668,0.78909636,9.95136,0.24074915,0.40128434,0.8859697,2.0548015
198606,2003.9668,0.7891028,9.951359,0.24075145,0.4012847,0.88596535,2.054807
198701,2012.297,3.362279,31.227192,0.6328796,1.3140509,2.4801736,6.040978
198703,2016.4728,4.591129,42.263615,0.82510436,1.7836353,3.3004596,7.9838033
198704,2012.297,3.3622599,31.227217,0.63290197,1.3140417,2.4801722,6.0409694
198801,2008.1213,2.1334803,20.190788,0.4408265,0.84451985,1.6598778,4.09822
198803,2003.9668,0.7890922,9.951312,0.24073869,0.40127337,0.88596237,2.054785
199101,2008.1213,2.133475,20.190773,0.4408296,0.84450924,1.6598773,4.098215
199104,2020.6484,5.81992,53.29983,1.017446,2.2532506,4.1207542,9.926626
199105,2020.6484,5.819919,53.299812,1.017426,2.2532506,4.1207533,9.926634
199107,2003.9668,0.789104,9.9513445,0.24074382,0.40127897,0.88596076,2.0548012
199201,2008.1213,2.1334734,20.1908,0.4408309,0.84453,1.6598763,4.0982175
199301,2016.4728,4.59113,42.263634,0.8250934,1.7836412,3.3004794,7.9837875
199402,2012.297,3.3622816,31.22719,0.63289046,1.314042,2.4801698,6.040972
199403,2008.1213,2.1334715,20.190796,0.44083795,0.8445275,1.6598783,4.098218
199602,2003.9668,0.78909683,9.95132,0.24074143,0.40127927,0.8859635,2.0547912
199603,2020.6484,5.8199162,53.299828,1.0174308,2.2532468,4.1207504,9.926626
199801,2003.9668,0.78909194,9.951311,0.2407383,0.4012769,0.88595843,2.0547907
199802,2008.1213,2.1334708,20.190783,0.4408372,0.844519,1.6598773,4.098219
199803,2012.297,3.362267,31.227194,0.6328953,1.3140533,2.4801712,6.040971
199901,2003.9668,0.7890985,9.95132,0.24074194,0.40128052,0.88596183,2.0547924
199902,2003.9668,0.7890979,9.951318,0.24073666,0.4012773,0.8859599,2.0547893
200003,2008.1213,2.1334696,20.190777,0.44084316,0.84451616,1.6598752,4.0982156
200102,2012.297,3.362283,31.22718,0.632894,1.314047,2.4801674,6.04097
200104,2008.1213,2.1334805,20.19079,0.44083065,0.84452236,1.6598756,4.098215
200105,2008.1213,2.133472,20.190796,0.44083685,0.84452236,1.6598747,4.0982237
200601,2003.9668,0.78909934,9.951314,0.24074024,0.40128303,0.885958,2.0547915
200603,2003.9668,0.78909767,9.951325,0.24073994,0.4012813,0.88596016,2.0547934
200901,2003.9668,0.78909445,9.95133,0.2407398,0.40128,0.88596696,2.0547893
201001,2020.6484,5.81993,53.29982,1.0174389,2.2532415,4.120741,9.9266405
201002,2016.4728,4.591121,42.2636,0.825116,1.7836424,3.3004656,7.9837947
201003,2012.297,3.3622785,31.227198,0.6328915,1.3140476,2.480166,6.040971
201101,2016.4728,4.5911274,42.263615,0.82512534,1.7836276,3.3004725,7.9838023
201102,2003.9668,0.78910124,9.951343,0.24074525,0.40127546,0.885964,2.0547981
201301,2020.6484,5.819929,53.29982,1.0174296,2.2532673,4.1207333,9.926644
201302,2012.297,3.3622713,31.227186,0.6329053,1.3140647,2.4801655,6.0409775
201402,2012.297,3.3622758,31.227175,0.63289964,1.3140395,2.4801683,6.040972
201404,2016.4728,4.5911226,42.263615,0.82510865,1.7836488,3.3004732,7.9837885
201501,2008.1213,2.1334708,20.190779,0.4408253,0.8445169,1.6598766,4.0982184
201502,2020.6484,5.819912,53.29981,1.0174503,2.2532568,4.1207466,9.9266405
201503,2003.9668,0.7891028,9.951332,0.24074638,0.40128475,0.88596547,2.0548015
201601,2003.9668,0.7890936,9.951354,0.24074498,0.40127957,0.88596743,2.0548043
201603,2008.1213,2.1334794,20.19078,0.44083974,0.84452033,1.6598735,4.0982213
201701,2003.9668,0.78909695,9.951327,0.24073797,0.40128064,0.88596135,2.0547938
201702,2003.9668,0.7890984,9.951325,0.24073893,0.40127683,0.8859641,2.0547905
201803,2012.297,3.362271,31.227226,0.6328927,1.3140543,2.4801798,6.0409775
201804,2008.1213,2.1334653,20.190796,0.44084346,0.8445399,1.6598747,4.098217
201901,2008.1213,2.1334782,20.190777,0.44082683,0.84452605,1.6598735,4.0982203
201903,2003.9668,0.7890947,9.951322,0.24073812,0.40128052,0.8859597,2.0547934
202001,2003.9668,0.7890955,9.951322,0.24074432,0.4012829,0.8859622,2.0547924
202002,2003.9668,0.78909194,9.951326,0.24074408,0.40127718,0.8859641,2.0547884
202101,2003.9668,0.7890904,9.951314,0.2407369,0.40127528,0.8859601,2.0547876
202102,2008.1213,2.1334686,20.190777,0.44083247,0.8445169,1.6598737,4.0982175
202201,2003.9668,0.7890979,9.951308,0.24074113,0.40128654,0.88596183,2.0547912
202202,2012.297,3.3622687,31.227158,0.63289076,1.3140408,2.4801679,6.0409727
202204,2003.9668,0.78909755,9.951326,0.24073923,0.40127748,0.885961,2.054793
202301,2016.4728,4.5911264,42.26363,0.8251102,1.7836696,3.3004568,7.9838066
202303,2003.9668,0.78909564,9.951323,0.24073866,0.40127784,0.8859603,2.0547907
202401,2008.1213,2.1334767,20.190794,0.44082847,0.84452534,1.6598752,4.098218
202402,2012.297,3.3622751,31.227184,0.6328987,1.3140318,2.480177,6.040972
202403,2016.4728,4.5911283,42.263588,0.8251308,1.7836367,3.3004754,7.983803
202404,2012.297,3.3622732,31.227194,0.63289607,1.3140463,2.4801664,6.0409765
202501,2008.1213,2.133474,20.190788,0.4408329,0.8445171,1.6598697,4.0982203
202502,2008.1213,2.1334655,20.190792,0.44083187,0.8445184,1.6598675,4.0982227
202503,2003.9668,0.78908813,9.951312,0.24073583,0.4012748,0.88596225,2.054788
202504,2008.1213,2.133466,20.19078,0.44083923,0.84452224,1.6598732,4.098222
202603,2003.9668,0.78910077,9.951331,0.24074492,0.4012844,0.88596445,2.0547988
202604,2008.1213,2.1334772,20.190762,0.440833,0.8445214,1.6598737,4.0982213
202701,2003.9668,0.7890903,9.95131,0.24073556,0.40127343,0.8859587,2.0547876
202702,2003.9668,0.7890985,9.951318,0.24074194,0.40127766,0.88596207,2.0547934
202703,2012.297,3.362278,31.227175,0.632902,1.3140376,2.4801645,6.040979
202704,2012.297,3.362264,31.22723,0.6328952,1.3140385,2.480173,6.040962
